CHAVEAMENTOS: 16389
TME: 7344.40
TMR: 26475.10
VAZAO: 0.049879
TERMINO: t1 t2 t3
DIAGRAMA DE EVENTOS
6288 1000 QUANTUM_EX
6288 1001 EXEC
6298 1001 QUANTUM_EX
6298 1000 EXEC
6308 1000 QUANTUM_EX
6308 1001 EXEC
6318 1001 QUANTUM_EX
6318 1000 EXEC
6328 1000 QUANTUM_EX
6328 1001 EXEC
6338 1001 QUANTUM_EX
6338 1000 EXEC
6348 1000 QUANTUM_EX
6348 1001 EXEC
6358 1001 QUANTUM_EX
6358 1000 EXEC
6368 1000 QUANTUM_EX
6368 1001 EXEC
6378 1001 QUANTUM_EX
6378 1000 EXEC
6388 1000 QUANTUM_EX
6388 1001 EXEC
6398 1001 QUANTUM_EX
6398 1000 EXEC
6408 1000 QUANTUM_EX
6408 1001 EXEC
6418 1001 QUANTUM_EX
6418 1000 EXEC
6428 1000 QUANTUM_EX
6428 1001 EXEC
6438 1001 QUANTUM_EX
6438 1000 EXEC
6448 1000 QUANTUM_EX
6448 1001 EXEC
6458 1001 QUANTUM_EX
6458 1000 EXEC
6468 1000 QUANTUM_EX
6468 1001 EXEC
6478 1001 QUANTUM_EX
6478 1000 EXEC
6488 1000 QUANTUM_EX
6488 1001 EXEC
6498 1001 QUANTUM_EX
6498 1000 EXEC
6508 1000 QUANTUM_EX
6508 1001 EXEC
6518 1001 QUANTUM_EX
6518 1000 EXEC
6528 1000 QUANTUM_EX
6528 1001 EXEC
6538 1001 QUANTUM_EX
6538 1000 EXEC
6548 1000 QUANTUM_EX
6548 1001 EXEC
6558 1001 QUANTUM_EX
6558 1000 EXEC
6568 1000 QUANTUM_EX
6568 1001 EXEC
6578 1001 QUANTUM_EX
6578 1000 EXEC
6588 1000 QUANTUM_EX
6588 1001 EXEC
6598 1001 QUANTUM_EX
6598 1000 EXEC
6608 1000 QUANTUM_EX
6608 1001 EXEC
6618 1001 QUANTUM_EX
6618 1000 EXEC
6628 1000 QUANTUM_EX
6628 1001 EXEC
6638 1001 QUANTUM_EX
6638 1000 EXEC
6648 1000 QUANTUM_EX
6648 1001 EXEC
6658 1001 QUANTUM_EX
6658 1000 EXEC
6668 1000 QUANTUM_EX
6668 1001 EXEC
6678 1001 QUANTUM_EX
6678 1000 EXEC
6688 1000 QUANTUM_EX
6688 1001 EXEC
6698 1001 QUANTUM_EX
6698 1000 EXEC
6708 1000 QUANTUM_EX
6708 1001 EXEC
6718 1001 QUANTUM_EX
6718 1000 EXEC
6728 1000 QUANTUM_EX
6728 1001 EXEC
6738 1001 QUANTUM_EX
6738 1000 EXEC
6748 1000 QUANTUM_EX
6748 1001 EXEC
6758 1001 QUANTUM_EX
6758 1000 EXEC
6768 1000 QUANTUM_EX
6768 1001 EXEC
6778 1001 QUANTUM_EX
6778 1000 EXEC
6788 1000 QUANTUM_EX
6788 1001 EXEC
6798 1001 QUANTUM_EX
6798 1000 EXEC
6808 1000 QUANTUM_EX
6808 1001 EXEC
6818 1001 QUANTUM_EX
6818 1000 EXEC
6828 1000 QUANTUM_EX
6828 1001 EXEC
6838 1001 QUANTUM_EX
6838 1000 EXEC
6848 1000 QUANTUM_EX
6848 1001 EXEC
6858 1001 QUANTUM_EX
6858 1000 EXEC
6868 1000 QUANTUM_EX
6868 1001 EXEC
6878 1001 QUANTUM_EX
6878 1000 EXEC
6888 1000 QUANTUM_EX
6888 1001 EXEC
6898 1001 QUANTUM_EX
6898 1000 EXEC
6908 1000 QUANTUM_EX
6908 1001 EXEC
6918 1001 QUANTUM_EX
6918 1000 EXEC
6928 1000 QUANTUM_EX
6928 1001 EXEC
6938 1001 QUANTUM_EX
6938 1000 EXEC
6948 1000 QUANTUM_EX
6948 1001 EXEC
6958 1001 QUANTUM_EX
6958 1000 EXEC
6968 1000 QUANTUM_EX
6968 1001 EXEC
6978 1001 QUANTUM_EX
6978 1000 EXEC
6988 1000 QUANTUM_EX
6988 1001 EXEC
6998 1001 QUANTUM_EX
6998 1000 EXEC
7008 1000 QUANTUM_EX
7008 1001 EXEC
7018 1001 QUANTUM_EX
7018 1000 EXEC
7028 1000 QUANTUM_EX
7028 1001 EXEC
7038 1001 QUANTUM_EX
7038 1000 EXEC
7048 1000 QUANTUM_EX
7048 1001 EXEC
7058 1001 QUANTUM_EX
7058 1000 EXEC
7068 1000 QUANTUM_EX
7068 1001 EXEC
7078 1001 QUANTUM_EX
7078 1000 EXEC
7088 1000 QUANTUM_EX
7088 1001 EXEC
7098 1001 QUANTUM_EX
7098 1000 EXEC
7108 1000 QUANTUM_EX
7108 1001 EXEC
7118 1001 QUANTUM_EX
7118 1000 EXEC
7128 1000 QUANTUM_EX
7128 1001 EXEC
7138 1001 QUANTUM_EX
7138 1000 EXEC
7148 1000 QUANTUM_EX
7148 1001 EXEC
7158 1001 QUANTUM_EX
7158 1000 EXEC
7168 1000 QUANTUM_EX
7168 1001 EXEC
7178 1001 QUANTUM_EX
7178 1000 EXEC
7188 1000 QUANTUM_EX
7188 1001 EXEC
7198 1001 QUANTUM_EX
7198 1000 EXEC
7208 1000 QUANTUM_EX
7208 1001 EXEC
7218 1001 QUANTUM_EX
7218 1000 EXEC
7228 1000 QUANTUM_EX
7228 1001 EXEC
7238 1001 QUANTUM_EX
7238 1000 EXEC
7248 1000 QUANTUM_EX
7248 1001 EXEC
7258 1001 QUANTUM_EX
7258 1000 EXEC
7268 1000 QUANTUM_EX
7268 1001 EXEC
7278 1001 QUANTUM_EX
7278 1000 EXEC
7288 1000 QUANTUM_EX
7288 1001 EXEC
7298 1001 BLOQUEIO
7298 1000 EXEC
7308 1000 QUANTUM_EX
7318 1000 QUANTUM_EX
7328 1000 QUANTUM_EX
7338 1000 QUANTUM_EX
7348 1000 QUANTUM_EX
7358 1000 QUANTUM_EX
7368 1000 QUANTUM_EX
7378 1000 QUANTUM_EX
7388 1000 QUANTUM_EX
7398 1000 QUANTUM_EX
7408 1000 QUANTUM_EX
7418 1000 QUANTUM_EX
7428 1000 QUANTUM_EX
7438 1000 QUANTUM_EX
7448 1000 QUANTUM_EX
7458 1000 QUANTUM_EX
7468 1000 QUANTUM_EX
7478 1000 QUANTUM_EX
7488 1000 QUANTUM_EX
7498 1000 QUANTUM_EX
7508 1000 QUANTUM_EX
7518 1000 QUANTUM_EX
7528 1000 QUANTUM_EX
7538 1000 QUANTUM_EX
7548 1000 QUANTUM_EX
7558 1000 QUANTUM_EX
7568 1000 QUANTUM_EX
7578 1000 QUANTUM_EX
7588 1000 QUANTUM_EX
7598 1000 QUANTUM_EX
7608 1000 QUANTUM_EX
7618 1000 QUANTUM_EX
7628 1000 QUANTUM_EX
7638 1000 QUANTUM_EX
7648 1000 QUANTUM_EX
7658 1000 QUANTUM_EX
7668 1000 QUANTUM_EX
7678 1000 QUANTUM_EX
7688 1000 QUANTUM_EX
7698 1000 QUANTUM_EX
7708 1000 QUANTUM_EX
7718 1000 QUANTUM_EX
7728 1000 QUANTUM_EX
7738 1000 QUANTUM_EX
7748 1000 QUANTUM_EX
7758 1000 QUANTUM_EX
7768 1000 QUANTUM_EX
7778 1000 QUANTUM_EX
7788 1000 QUANTUM_EX
7798 1000 QUANTUM_EX
7808 1000 QUANTUM_EX
7818 1000 QUANTUM_EX
7828 1000 QUANTUM_EX
7838 1000 QUANTUM_EX
7848 1000 QUANTUM_EX
7858 1000 QUANTUM_EX
7868 1000 QUANTUM_EX
7878 1000 QUANTUM_EX
7888 1000 QUANTUM_EX
7898 1000 QUANTUM_EX
7908 1000 QUANTUM_EX
7918 1000 QUANTUM_EX
7928 1000 QUANTUM_EX
7938 1000 QUANTUM_EX
7948 1000 QUANTUM_EX
7958 1000 QUANTUM_EX
7968 1000 QUANTUM_EX
7978 1000 QUANTUM_EX
7988 1000 QUANTUM_EX
7998 1000 QUANTUM_EX
8008 1000 QUANTUM_EX
8018 1000 QUANTUM_EX
8028 1000 QUANTUM_EX
8038 1000 QUANTUM_EX
8048 1000 QUANTUM_EX
8058 1000 QUANTUM_EX
8068 1000 QUANTUM_EX
8078 1000 QUANTUM_EX
8088 1000 QUANTUM_EX
8098 1000 QUANTUM_EX
8108 1000 QUANTUM_EX
8118 1000 QUANTUM_EX
8128 1000 QUANTUM_EX
8138 1000 QUANTUM_EX
8148 1000 QUANTUM_EX
8158 1000 QUANTUM_EX
8168 1000 QUANTUM_EX
8178 1000 QUANTUM_EX
8188 1000 QUANTUM_EX
8198 1000 QUANTUM_EX
8208 1000 QUANTUM_EX
8218 1000 QUANTUM_EX
8228 1000 QUANTUM_EX
8238 1000 QUANTUM_EX
8248 1000 QUANTUM_EX
8258 1000 QUANTUM_EX
8268 1000 QUANTUM_EX
8278 1000 QUANTUM_EX
8278 1001 DESBLOQUEIO
8278 1001 EXEC
8288 1001 QUANTUM_EX
8288 1000 EXEC
8298 1000 QUANTUM_EX
8298 1001 EXEC
8308 1001 QUANTUM_EX
8308 1000 EXEC
8318 1000 QUANTUM_EX
8318 1001 EXEC
8328 1001 QUANTUM_EX
8328 1000 EXEC
8338 1000 QUANTUM_EX
8338 1001 EXEC
8348 1001 QUANTUM_EX
8348 1000 EXEC
8358 1000 QUANTUM_EX
8358 1001 EXEC
8368 1001 QUANTUM_EX
8368 1000 EXEC
8378 1000 QUANTUM_EX
8378 1001 EXEC
8388 1001 QUANTUM_EX
8388 1000 EXEC
8398 1000 QUANTUM_EX
8398 1001 EXEC
8408 1001 QUANTUM_EX
8408 1000 EXEC
8418 1000 QUANTUM_EX
8418 1001 EXEC
8428 1001 QUANTUM_EX
8428 1000 EXEC
8438 1000 QUANTUM_EX
8438 1001 EXEC
8448 1001 QUANTUM_EX
8448 1000 EXEC
8458 1000 QUANTUM_EX
8458 1001 EXEC
8468 1001 QUANTUM_EX
8468 1000 EXEC
8478 1000 QUANTUM_EX
8478 1001 EXEC
8488 1001 QUANTUM_EX
8488 1000 EXEC
8498 1000 QUANTUM_EX
8498 1001 EXEC
8508 1001 QUANTUM_EX
8508 1000 EXEC
8518 1000 QUANTUM_EX
8518 1001 EXEC
8528 1001 QUANTUM_EX
8528 1000 EXEC
8538 1000 QUANTUM_EX
8538 1001 EXEC
8548 1001 QUANTUM_EX
8548 1000 EXEC
8558 1000 QUANTUM_EX
8558 1001 EXEC
8568 1001 QUANTUM_EX
8568 1000 EXEC
8578 1000 QUANTUM_EX
8578 1001 EXEC
8588 1001 QUANTUM_EX
8588 1000 EXEC
8598 1000 QUANTUM_EX
8598 1001 EXEC
8608 1001 QUANTUM_EX
8608 1000 EXEC
8618 1000 QUANTUM_EX
8618 1001 EXEC
8628 1001 QUANTUM_EX
8628 1000 EXEC
8638 1000 QUANTUM_EX
8638 1001 EXEC
8648 1001 QUANTUM_EX
8648 1000 EXEC
8658 1000 QUANTUM_EX
8658 1001 EXEC
8668 1001 QUANTUM_EX
8668 1000 EXEC
8678 1000 QUANTUM_EX
8678 1001 EXEC
8688 1001 QUANTUM_EX
8688 1000 EXEC
8698 1000 QUANTUM_EX
8698 1001 EXEC
8708 1001 QUANTUM_EX
8708 1000 EXEC
8718 1000 QUANTUM_EX
8718 1001 EXEC
8728 1001 QUANTUM_EX
8728 1000 EXEC
8738 1000 QUANTUM_EX
8738 1001 EXEC
8748 1001 QUANTUM_EX
8748 1000 EXEC
8758 1000 QUANTUM_EX
8758 1001 EXEC
8768 1001 QUANTUM_EX
8768 1000 EXEC
8778 1000 QUANTUM_EX
8778 1001 EXEC
8788 1001 QUANTUM_EX
8788 1000 EXEC
8798 1000 QUANTUM_EX
8798 1001 EXEC
8808 1001 QUANTUM_EX
8808 1000 EXEC
8818 1000 QUANTUM_EX
8818 1001 EXEC
8828 1001 QUANTUM_EX
8828 1000 EXEC
8838 1000 QUANTUM_EX
8838 1001 EXEC
8848 1001 QUANTUM_EX
8848 1000 EXEC
8858 1000 QUANTUM_EX
8858 1001 EXEC
8868 1001 QUANTUM_EX
8868 1000 EXEC
8878 1000 QUANTUM_EX
8878 1001 EXEC
8888 1001 QUANTUM_EX
8888 1000 EXEC
8898 1000 QUANTUM_EX
8898 1001 EXEC
8908 1001 QUANTUM_EX
8908 1000 EXEC
8918 1000 QUANTUM_EX
8918 1001 EXEC
8928 1001 QUANTUM_EX
8928 1000 EXEC
8938 1000 QUANTUM_EX
8938 1001 EXEC
8948 1001 QUANTUM_EX
8948 1000 EXEC
8958 1000 QUANTUM_EX
8958 1001 EXEC
8968 1001 QUANTUM_EX
8968 1000 EXEC
8978 1000 QUANTUM_EX
8978 1001 EXEC
8988 1001 QUANTUM_EX
8988 1000 EXEC
8998 1000 QUANTUM_EX
8998 1001 EXEC
9008 1001 QUANTUM_EX
9008 1000 EXEC
9018 1000 QUANTUM_EX
9018 1001 EXEC
9028 1001 QUANTUM_EX
9028 1000 EXEC
9038 1000 QUANTUM_EX
9038 1001 EXEC
9048 1001 QUANTUM_EX
9048 1000 EXEC
9058 1000 QUANTUM_EX
9058 1001 EXEC
9068 1001 QUANTUM_EX
9068 1000 EXEC
9078 1000 QUANTUM_EX
9078 1001 EXEC
9088 1001 QUANTUM_EX
9088 1000 EXEC
9098 1000 QUANTUM_EX
9098 1001 EXEC
9108 1001 QUANTUM_EX
9108 1000 EXEC
9118 1000 QUANTUM_EX
9118 1001 EXEC
9128 1001 QUANTUM_EX
9128 1000 EXEC
9138 1000 QUANTUM_EX
9138 1001 EXEC
9148 1001 QUANTUM_EX
9148 1000 EXEC
9158 1000 QUANTUM_EX
9158 1001 EXEC
9168 1001 QUANTUM_EX
9168 1000 EXEC
9178 1000 QUANTUM_EX
9178 1001 EXEC
9188 1001 QUANTUM_EX
9188 1000 EXEC
9198 1000 QUANTUM_EX
9198 1001 EXEC
9208 1001 QUANTUM_EX
9208 1000 EXEC
9218 1000 QUANTUM_EX
9218 1001 EXEC
9228 1001 QUANTUM_EX
9228 1000 EXEC
9238 1000 QUANTUM_EX
9238 1001 EXEC
9248 1001 QUANTUM_EX
9248 1000 EXEC
9258 1000 QUANTUM_EX
9258 1001 EXEC
9268 1001 QUANTUM_EX
9268 1000 EXEC
9278 1000 QUANTUM_EX
9278 1001 EXEC
9288 1001 QUANTUM_EX
9288 1000 EXEC
9298 1000 QUANTUM_EX
9298 1001 EXEC
9308 1001 QUANTUM_EX
9308 1000 EXEC
9318 1000 QUANTUM_EX
9318 1001 EXEC
9328 1001 QUANTUM_EX
9328 1000 EXEC
9338 1000 QUANTUM_EX
9338 1001 EXEC
9348 1001 QUANTUM_EX
9348 1000 EXEC
9358 1000 QUANTUM_EX
9358 1001 EXEC
9368 1001 QUANTUM_EX
9368 1000 EXEC
9378 1000 QUANTUM_EX
9378 1001 EXEC
9388 1001 QUANTUM_EX
9388 1000 EXEC
9398 1000 QUANTUM_EX
9398 1001 EXEC
9408 1001 QUANTUM_EX
9408 1000 EXEC
9418 1000 QUANTUM_EX
9418 1001 EXEC
9428 1001 QUANTUM_EX
9428 1000 EXEC
9438 1000 QUANTUM_EX
9438 1001 EXEC
9448 1001 QUANTUM_EX
9448 1000 EXEC
9458 1000 QUANTUM_EX
9458 1001 EXEC
9468 1001 QUANTUM_EX
9468 1000 EXEC
9478 1000 QUANTUM_EX
9478 1001 EXEC
9488 1001 QUANTUM_EX
9488 1000 EXEC
9498 1000 QUANTUM_EX
9498 1001 EXEC
9508 1001 QUANTUM_EX
9508 1000 EXEC
9518 1000 QUANTUM_EX
9518 1001 EXEC
9528 1001 QUANTUM_EX
9528 1000 EXEC
9538 1000 QUANTUM_EX
9538 1001 EXEC
9548 1001 QUANTUM_EX
9548 1000 EXEC
9558 1000 QUANTUM_EX
9558 1001 EXEC
9568 1001 QUANTUM_EX
9568 1000 EXEC
9578 1000 QUANTUM_EX
9578 1001 EXEC
9588 1001 QUANTUM_EX
9588 1000 EXEC
9598 1000 QUANTUM_EX
9598 1001 EXEC
9608 1001 QUANTUM_EX
9608 1000 EXEC
9618 1000 QUANTUM_EX
9618 1001 EXEC
9628 1001 QUANTUM_EX
9628 1000 EXEC
9638 1000 QUANTUM_EX
9638 1001 EXEC
9648 1001 QUANTUM_EX
9648 1000 EXEC
9658 1000 QUANTUM_EX
9658 1001 EXEC
9668 1001 QUANTUM_EX
9668 1000 EXEC
9678 1000 QUANTUM_EX
9678 1001 EXEC
9688 1001 QUANTUM_EX
9688 1000 EXEC
9698 1000 QUANTUM_EX
9698 1001 EXEC
9708 1001 QUANTUM_EX
9708 1000 EXEC
9718 1000 QUANTUM_EX
9718 1001 EXEC
9728 1001 QUANTUM_EX
9728 1000 EXEC
9738 1000 QUANTUM_EX
9738 1001 EXEC
9748 1001 QUANTUM_EX
9748 1000 EXEC
9758 1000 QUANTUM_EX
9758 1001 EXEC
9768 1001 QUANTUM_EX
9768 1000 EXEC
9778 1000 QUANTUM_EX
9778 1001 EXEC
9788 1001 QUANTUM_EX
9788 1000 EXEC
9798 1000 QUANTUM_EX
9798 1001 EXEC
9808 1001 QUANTUM_EX
9808 1000 EXEC
9818 1000 QUANTUM_EX
9818 1001 EXEC
9828 1001 QUANTUM_EX
9828 1000 EXEC
9838 1000 QUANTUM_EX
9838 1001 EXEC
9848 1001 QUANTUM_EX
9848 1000 EXEC
9858 1000 QUANTUM_EX
9858 1001 EXEC
9868 1001 QUANTUM_EX
9868 1000 EXEC
9878 1000 QUANTUM_EX
9878 1001 EXEC
9888 1001 QUANTUM_EX
9888 1000 EXEC
9898 1000 QUANTUM_EX
9898 1001 EXEC
9908 1001 QUANTUM_EX
9908 1000 EXEC
9918 1000 QUANTUM_EX
9918 1001 EXEC
9928 1001 QUANTUM_EX
9928 1000 EXEC
9938 1000 QUANTUM_EX
9938 1001 EXEC
9948 1001 QUANTUM_EX
9948 1000 EXEC
9958 1000 QUANTUM_EX
9958 1001 EXEC
9968 1001 QUANTUM_EX
9968 1000 EXEC
9978 1000 QUANTUM_EX
9978 1001 EXEC
9988 1001 QUANTUM_EX
9988 1000 EXEC
9998 1000 QUANTUM_EX
9998 1001 EXEC
10008 1001 QUANTUM_EX
10008 1000 EXEC
10018 1000 QUANTUM_EX
10018 1001 EXEC
10028 1001 QUANTUM_EX
10028 1000 EXEC
10038 1000 QUANTUM_EX
10038 1001 EXEC
10048 1001 QUANTUM_EX
10048 1000 EXEC
10058 1000 QUANTUM_EX
10058 1001 EXEC
10068 1001 QUANTUM_EX
10068 1000 EXEC
10078 1000 QUANTUM_EX
10078 1001 EXEC
10088 1001 QUANTUM_EX
10088 1000 EXEC
10098 1000 QUANTUM_EX
10098 1001 EXEC
10108 1001 QUANTUM_EX
10108 1000 EXEC
10118 1000 QUANTUM_EX
10118 1001 EXEC
10128 1001 QUANTUM_EX
10128 1000 EXEC
10138 1000 QUANTUM_EX
10138 1001 EXEC
10148 1001 QUANTUM_EX
10148 1000 EXEC
10158 1000 QUANTUM_EX
10158 1001 EXEC
10168 1001 QUANTUM_EX
10168 1000 EXEC
10178 1000 QUANTUM_EX
10178 1001 EXEC
10188 1001 QUANTUM_EX
10188 1000 EXEC
10198 1000 QUANTUM_EX
10198 1001 EXEC
10208 1001 QUANTUM_EX
10208 1000 EXEC
10218 1000 QUANTUM_EX
10218 1001 EXEC
10228 1001 QUANTUM_EX
10228 1000 EXEC
10238 1000 QUANTUM_EX
10238 1001 EXEC
10248 1001 QUANTUM_EX
10248 1000 EXEC
10258 1000 QUANTUM_EX
10258 1001 EXEC
10268 1001 QUANTUM_EX
10268 1000 EXEC
10278 1000 QUANTUM_EX
10278 1001 EXEC
10288 1001 QUANTUM_EX
10288 1000 EXEC
10298 1000 QUANTUM_EX
10298 1001 EXEC
10308 1001 QUANTUM_EX
10308 1000 EXEC
10318 1000 QUANTUM_EX
10318 1001 EXEC
10328 1001 QUANTUM_EX
10328 1000 EXEC
10338 1000 QUANTUM_EX
10338 1001 EXEC
10348 1001 QUANTUM_EX
10348 1000 EXEC
10358 1000 QUANTUM_EX
10358 1001 EXEC
10368 1001 QUANTUM_EX
10368 1000 EXEC
10378 1000 QUANTUM_EX
10378 1001 EXEC
10388 1001 QUANTUM_EX
10388 1000 EXEC
10398 1000 QUANTUM_EX
10398 1001 EXEC
10408 1001 QUANTUM_EX
10408 1000 EXEC
10418 1000 QUANTUM_EX
10418 1001 EXEC
10428 1001 QUANTUM_EX
10428 1000 EXEC
10438 1000 QUANTUM_EX
10438 1001 EXEC
10448 1001 QUANTUM_EX
10448 1000 EXEC
10458 1000 QUANTUM_EX
10458 1001 EXEC
10468 1001 QUANTUM_EX
10468 1000 EXEC
10478 1000 QUANTUM_EX
10478 1001 EXEC
10488 1001 QUANTUM_EX
10488 1000 EXEC
10498 1000 QUANTUM_EX
10498 1001 EXEC
10508 1001 QUANTUM_EX
10508 1000 EXEC
10518 1000 QUANTUM_EX
10518 1001 EXEC
10528 1001 QUANTUM_EX
10528 1000 EXEC
10538 1000 QUANTUM_EX
10538 1001 EXEC
10548 1001 QUANTUM_EX
10548 1000 EXEC
10558 1000 QUANTUM_EX
10558 1001 EXEC
10568 1001 QUANTUM_EX
10568 1000 EXEC
10578 1000 QUANTUM_EX
10578 1001 EXEC
10588 1001 QUANTUM_EX
10588 1000 EXEC
10598 1000 QUANTUM_EX
10598 1001 EXEC
10608 1001 QUANTUM_EX
10608 1000 EXEC
10618 1000 QUANTUM_EX
10618 1001 EXEC
10628 1001 QUANTUM_EX
10628 1000 EXEC
10638 1000 QUANTUM_EX
10638 1001 EXEC
10648 1001 QUANTUM_EX
10648 1000 EXEC
10658 1000 QUANTUM_EX
10658 1001 EXEC
10668 1001 QUANTUM_EX
10668 1000 EXEC
10678 1000 QUANTUM_EX
10678 1001 EXEC
10688 1001 QUANTUM_EX
10688 1000 EXEC
10698 1000 QUANTUM_EX
10698 1001 EXEC
10708 1001 QUANTUM_EX
10708 1000 EXEC
10718 1000 QUANTUM_EX
10718 1001 EXEC
10722 1001 BLOQUEIO
10722 1000 EXEC
10732 1000 QUANTUM_EX
10742 1000 QUANTUM_EX
10752 1000 QUANTUM_EX
10762 1000 QUANTUM_EX
10772 1000 QUANTUM_EX
10782 1000 QUANTUM_EX
10792 1000 QUANTUM_EX
10802 1000 QUANTUM_EX
10812 1000 QUANTUM_EX
10822 1000 QUANTUM_EX
10832 1000 QUANTUM_EX
10842 1000 QUANTUM_EX
10852 1000 QUANTUM_EX
10862 1000 QUANTUM_EX
10872 1000 QUANTUM_EX
10882 1000 QUANTUM_EX
10892 1000 QUANTUM_EX
10902 1000 QUANTUM_EX
10912 1000 QUANTUM_EX
10922 1000 QUANTUM_EX
10932 1000 QUANTUM_EX
10942 1000 QUANTUM_EX
10952 1000 QUANTUM_EX
10962 1000 QUANTUM_EX
10972 1000 QUANTUM_EX
10982 1000 QUANTUM_EX
10992 1000 QUANTUM_EX
11002 1000 QUANTUM_EX
11012 1000 QUANTUM_EX
11022 1000 QUANTUM_EX
11032 1000 QUANTUM_EX
11042 1000 QUANTUM_EX
11052 1000 QUANTUM_EX
11062 1000 QUANTUM_EX
11072 1000 QUANTUM_EX
11082 1000 QUANTUM_EX
11092 1000 QUANTUM_EX
11102 1000 QUANTUM_EX
11112 1000 QUANTUM_EX
11122 1000 QUANTUM_EX
11124 1000 BLOQUEIO
11188 1001 DESBLOQUEIO
11188 1001 EXEC
11198 1001 QUANTUM_EX
11208 1001 QUANTUM_EX
11218 1001 QUANTUM_EX
11228 1001 QUANTUM_EX
11238 1001 QUANTUM_EX
11248 1001 QUANTUM_EX
11258 1001 QUANTUM_EX
11268 1001 QUANTUM_EX
11278 1001 QUANTUM_EX
11288 1001 QUANTUM_EX
11298 1001 QUANTUM_EX
11308 1001 QUANTUM_EX
11318 1001 QUANTUM_EX
11328 1001 QUANTUM_EX
11338 1001 QUANTUM_EX
11348 1001 QUANTUM_EX
11358 1001 QUANTUM_EX
11368 1001 QUANTUM_EX
11378 1001 QUANTUM_EX
11388 1001 QUANTUM_EX
11398 1001 QUANTUM_EX
11408 1001 QUANTUM_EX
11418 1001 QUANTUM_EX
11428 1001 QUANTUM_EX
11438 1001 QUANTUM_EX
11448 1001 QUANTUM_EX
11458 1001 QUANTUM_EX
11468 1001 QUANTUM_EX
11478 1001 QUANTUM_EX
11488 1001 QUANTUM_EX
11498 1001 QUANTUM_EX
11508 1001 QUANTUM_EX
11518 1001 QUANTUM_EX
11528 1001 QUANTUM_EX
11538 1001 QUANTUM_EX
11548 1001 QUANTUM_EX
11558 1001 QUANTUM_EX
11568 1001 QUANTUM_EX
11578 1001 QUANTUM_EX
11588 1001 QUANTUM_EX
11598 1001 QUANTUM_EX
11608 1001 QUANTUM_EX
11618 1001 QUANTUM_EX
11628 1001 QUANTUM_EX
11638 1001 QUANTUM_EX
11648 1001 QUANTUM_EX
11658 1001 QUANTUM_EX
11668 1001 QUANTUM_EX
11678 1001 QUANTUM_EX
11688 1001 QUANTUM_EX
11698 1001 QUANTUM_EX
11708 1001 QUANTUM_EX
11718 1001 QUANTUM_EX
11728 1001 QUANTUM_EX
11738 1001 QUANTUM_EX
11748 1001 QUANTUM_EX
11758 1001 QUANTUM_EX
11768 1001 QUANTUM_EX
11778 1001 QUANTUM_EX
11788 1001 QUANTUM_EX
11798 1001 QUANTUM_EX
11808 1001 QUANTUM_EX
11818 1001 QUANTUM_EX
11828 1001 QUANTUM_EX
11838 1001 QUANTUM_EX
11848 1001 QUANTUM_EX
11858 1001 QUANTUM_EX
11868 1001 QUANTUM_EX
11878 1001 QUANTUM_EX
11888 1001 QUANTUM_EX
11898 1001 QUANTUM_EX
11908 1001 QUANTUM_EX
11918 1001 QUANTUM_EX
11928 1001 QUANTUM_EX
11938 1001 QUANTUM_EX
11948 1001 QUANTUM_EX
11958 1001 QUANTUM_EX
11968 1001 QUANTUM_EX
11978 1001 QUANTUM_EX
11988 1001 QUANTUM_EX
11998 1001 QUANTUM_EX
12008 1001 QUANTUM_EX
12010 1000 DESBLOQUEIO
12018 1001 QUANTUM_EX
12018 1000 EXEC
12028 1000 QUANTUM_EX
12028 1001 EXEC
12038 1001 QUANTUM_EX
12038 1000 EXEC
12048 1000 QUANTUM_EX
12048 1001 EXEC
12058 1001 QUANTUM_EX
12058 1000 EXEC
12068 1000 QUANTUM_EX
12068 1001 EXEC
12078 1001 QUANTUM_EX
12078 1000 EXEC
12088 1000 QUANTUM_EX
12088 1001 EXEC
12098 1001 QUANTUM_EX
12098 1000 EXEC
12108 1000 QUANTUM_EX
12108 1001 EXEC
12118 1001 QUANTUM_EX
12118 1000 EXEC
12128 1000 QUANTUM_EX
12128 1001 EXEC
12138 1001 QUANTUM_EX
12138 1000 EXEC
12148 1000 QUANTUM_EX
12148 1001 EXEC
12158 1001 QUANTUM_EX
12158 1000 EXEC
12168 1000 QUANTUM_EX
12168 1001 EXEC
12178 1001 QUANTUM_EX
12178 1000 EXEC
12188 1000 QUANTUM_EX
12188 1001 EXEC
12198 1001 QUANTUM_EX
12198 1000 EXEC
12208 1000 QUANTUM_EX
12208 1001 EXEC
12218 1001 QUANTUM_EX
12218 1000 EXEC
12228 1000 QUANTUM_EX
12228 1001 EXEC
12238 1001 QUANTUM_EX
12238 1000 EXEC
12248 1000 QUANTUM_EX
12248 1001 EXEC
12258 1001 QUANTUM_EX
12258 1000 EXEC
12268 1000 QUANTUM_EX
12268 1001 EXEC
12278 1001 QUANTUM_EX
12278 1000 EXEC
12288 1000 QUANTUM_EX
12288 1001 EXEC
12298 1001 QUANTUM_EX
12298 1000 EXEC
12308 1000 QUANTUM_EX
12308 1001 EXEC
12318 1001 QUANTUM_EX
12318 1000 EXEC
12328 1000 QUANTUM_EX
12328 1001 EXEC
12338 1001 QUANTUM_EX
12338 1000 EXEC
12348 1000 QUANTUM_EX
12348 1001 EXEC
12358 1001 QUANTUM_EX
12358 1000 EXEC
